"tipomov";"c_modelo";"c_fil";"c_op";"c_discrim";"c_mov";"c_cfop";"c_preco";"c_prcusto";"unidade";"qtdsaidas";"qtdentradas";"c_data";"c_codprod";"c_descr";"c_familia";"c_chavenfe";"participante"
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2401";14.900000;14.453;FRA;0;12.000;2022-12-15;"01284";OLEO LUB 200ML C/BICO APLIC ALTA E BAIXA ROT;;"43221207707681000171550010000168691246359816";SOUZA & LEONARDI LTDA.
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6102";97.120000;39.140;VD ;10.000;0;2022-12-15;"00598";IONOMERO VID R AUTO R A2 PO 10G+LIQ 8G;;"22221242247960000109550010000002361000002374";MUNICIPIO DE PARNARAMA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6102";134.980000;19.743;CX ;6.000;0;2022-12-15;"00620";ESPACADOR DIGITAL SORTIDO N. 15-40 25MM CX/6;;"22221242247960000109550010000002361000002374";MUNICIPIO DE PARNARAMA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6102";180.980000;116.750;KIT;4.000;0;2022-12-15;"00284";ALT/GPT LIQUIFORME REF:108-4/30 120 TESTES;;"22221242247960000109550010000002381000002395";MUNICIPIO DE PARNARAMA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6102";186.600000;116.800;KIT;3.000;0;2022-12-15;"00285";AST/GOT LIQUIFORME REF:109-4/30 120 TESTES;;"22221242247960000109550010000002381000002395";MUNICIPIO DE PARNARAMA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6102";50.380000;32.500;KIT;3.000;0;2022-12-15;"00287";COLESTEROL HDL REF:13-50;;"22221242247960000109550010000002381000002395";MUNICIPIO DE PARNARAMA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6102";20.790000;11.350;UND;20.000;0;2022-12-15;"00055";ANEST. TOPICO(BENZOTOP 12G)20% TUTTI.FRUTTI;;"22221242247960000109550010000002361000002374";MUNICIPIO DE PARNARAMA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";7.500000;7.275;FRA;0;24.000;2022-12-15;"00366";REVELADOR DE RADIOGRAFIA X RAY 500ML;;"43221207707681000171550010000168691246359816";SOUZA & LEONARDI LTDA.
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";115.660000;115.660;CAR;0;1.000;2022-12-15;"01299";LIMA ROT SEQUENCE 35/04-25MM 4UND;;"31221214190675000236550040001223831122383253";DENTAL CREMER PRODUTOS ODONTOLOGICOS S.A
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";9.730000;9.730;UND;0;5.000;2022-12-15;"01300";SONDA EXPLORADORA N.5;;"31221214190675000236550040001223831122383253";DENTAL CREMER PRODUTOS ODONTOLOGICOS S.A
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";115.660000;115.660;CAR;0;1.000;2022-12-15;"01301";LIMA ROT SEQUENCE 25/06-25MM 4UND;;"31221214190675000236550040001223831122383253";DENTAL CREMER PRODUTOS ODONTOLOGICOS S.A
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";325.550000;325.550;CAR;0;1.000;2022-12-15;"01302";LIMA RECIPROC BLUE-31MM R50 4UND;;"31221214190675000236550040001223831122383253";DENTAL CREMER PRODUTOS ODONTOLOGICOS S.A
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";115.660000;115.660;CAR;0;1.000;2022-12-15;"01303";LIMA ROT SEQUENCE 20/06-25MM 4UND;;"31221214190675000236550040001223831122383253";DENTAL CREMER PRODUTOS ODONTOLOGICOS S.A
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";145.000000;145.000;CX ;0;5.000;2022-12-15;"01304";XYLESTESIN 2%-S/V CX C/50;;"31221214190675000236550040001223831122383253";DENTAL CREMER PRODUTOS ODONTOLOGICOS S.A
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";115.660000;115.660;CAR;0;1.000;2022-12-15;"01305";LIMA ROT SEQUENCE 15/04-25MM 4UND;;"31221214190675000236550040001223831122383253";DENTAL CREMER PRODUTOS ODONTOLOGICOS S.A
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2101";3.200000;3.104;UND;0;12.000;2022-12-15;"01290";FLUOR GEL NEUTRO TUTTI-FRUTI 200ML;;"43221207707681000171550010000168691246359816";SOUZA & LEONARDI LTDA.
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2101";3.200000;3.104;UND;0;12.000;2022-12-15;"01289";FLUOR GEL NEUTRO MORANGO 200ML;;"43221207707681000171550010000168691246359816";SOUZA & LEONARDI LTDA.
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6102";772.600000;328.800;UND;5.000;0;2022-12-15;"00680";SDH 20 DILUENTE REF 206-20(20LIT);;"22221242247960000109550010000002381000002395";MUNICIPIO DE PARNARAMA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2101";4.400000;4.268;ENV;0;50.000;2022-12-15;"01282";TIRA ABRASIVA DE ACO 6MM ENV/12;;"43221207707681000171550010000168691246359816";SOUZA & LEONARDI LTDA.
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2101";4.400000;4.268;PCT;0;50.000;2022-12-15;"00062";TIRA ABRASIVA DE ACO 4MM ENV/12;;"43221207707681000171550010000168691246359816";SOUZA & LEONARDI LTDA.
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2101";3.300000;3.201;UND;0;24.000;2022-12-15;"01281";PEDRA POMES 100G;;"43221207707681000171550010000168691246359816";SOUZA & LEONARDI LTDA.
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2101";11.900000;11.900;VD ;0;72.000;2022-12-15;"00882";ALVEOLIPLAST 10G;;"43221207707681000171550010000168691246359816";SOUZA & LEONARDI LTDA.
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6102";46.390000;25.000;UND;1.000;0;2022-12-15;"00683";SORO ANTI-B 10 ML;;"22221242247960000109550010000002381000002395";MUNICIPIO DE PARNARAMA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";6.900000;6.693;UND;0;40.000;2022-12-15;"01283";ABRIDOR DE BOCA PAR-ADULTO E INFANTIL;;"43221207707681000171550010000168691246359816";SOUZA & LEONARDI LTDA.
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";7.500000;7.275;FRA;0;12.000;2022-12-15;"00366";REVELADOR DE RADIOGRAFIA X RAY 500ML;;"43221207707681000171550010000168691246359816";SOUZA & LEONARDI LTDA.
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6102";124.550000;77.550;CX ;15.000;0;2022-12-15;"00687";ANEST. SSWHITE 100 NOVOCOL CX/50;;"22221242247960000109550010000002361000002374";MUNICIPIO DE PARNARAMA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2101";5.400000;5.400;UND;0;60.000;2022-12-15;"01291";OBTURADOR PROVISORIO S/FLUOR 25G CAVITEMP;;"43221207707681000171550010000168691246359816";SOUZA & LEONARDI LTDA.
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6102";20.480000;7.900;FRA;20.000;0;2022-12-15;"00365";FIXADOR DE RADIOGRAFIA X RAY 500ML;;"22221242247960000109550010000002361000002374";MUNICIPIO DE PARNARAMA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";25.480000;25.480;CX ;0;7.000;2022-12-15;"01306";ENVELOPE AUTOSELANTE 90X260MM 100UND;;"31221214190675000236550040001223831122383253";DENTAL CREMER PRODUTOS ODONTOLOGICOS S.A
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6102";443.410000;121.823;RLO;8.000;0;2022-12-15;"00729";PAPEL GRAU CIRURGICO 300X100;;"22221242247960000109550010000002361000002374";MUNICIPIO DE PARNARAMA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";4.190000;333.000;AMP;500.000;0;2022-12-15;"00739";LIDOCAINA 2% INJ S/V 20ML CX/25;;"22221242247960000109550010000002371000002380";MUNICIPIO PIMENTEIRAS-SECRET.DE SAUDE
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";5.800000;3.480;AMP;3100.000;0;2022-12-15;"00496";HIOSCINA COMPOSTA INJ 100ML CX/100;;"22221242247960000109550010000002371000002380";MUNICIPIO PIMENTEIRAS-SECRET.DE SAUDE
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6102";16.040000;71.240;UND;35.000;0;2022-12-15;"00211";ALCOOL ETILICO 70% LT CX/12;;"22221242247960000109550010000002361000002374";MUNICIPIO DE PARNARAMA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6102";9.050000;71.240;UND;17.000;0;2022-12-15;"00211";ALCOOL ETILICO 70% LT CX/12;;"22221242247960000109550010000002381000002395";MUNICIPIO DE PARNARAMA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6102";29.930000;10.990;PCT;25.000;0;2022-12-15;"00846";ALGODAO HIDROFILO ROLO 500GR;;"22221242247960000109550010000002361000002374";MUNICIPIO DE PARNARAMA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6102";10.790000;61.170;UND;9.000;0;2022-12-15;"00212";ALCOOL EM GEL 500G ANTI-SEPTICO CX/12;;"22221242247960000109550010000002381000002395";MUNICIPIO DE PARNARAMA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2101";3.200000;3.104;UND;0;12.000;2022-12-15;"01288";FLUOR GEL NEUTRO MENTA 200ML;;"43221207707681000171550010000168691246359816";SOUZA & LEONARDI LTDA.
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6102";1756.000000;756.900;GL ;4.000;0;2022-12-15;"00564";SDH 20 LISANTE 5L REF:205;;"22221242247960000109550010000002381000002395";MUNICIPIO DE PARNARAMA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2401";11.400000;11.058;FRA;0;12.000;2022-12-15;"01285";OLEO LUB 100ML ALTA E BAIXA ROTACAO;;"43221207707681000171550010000168691246359816";SOUZA & LEONARDI LTDA.
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2101";3.200000;3.104;UND;0;12.000;2022-12-15;"01287";FLUOR GEL ACIDULADO TUTTI-FRUTI 200ML;;"43221207707681000171550010000168691246359816";SOUZA & LEONARDI LTDA.
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6102";71.460000;38.420;CX ;10.000;0;2022-12-15;"00886";DISCO DE LIXA 22MM C/100 SORTIDOS;;"22221242247960000109550010000002361000002374";MUNICIPIO DE PARNARAMA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2101";3.200000;3.104;UND;0;12.000;2022-12-15;"01286";FLUOR GEL ACIDULADO MENTA 200ML;;"43221207707681000171550010000168691246359816";SOUZA & LEONARDI LTDA.
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6102";75.490000;20.000;CX ;40.000;0;2022-12-15;"00226";LUVA PROCEDIMENTO TAM G CX/100;;"22221242247960000109550010000002361000002374";MUNICIPIO DE PARNARAMA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6102";38.620000;16.000;PCT;20.000;0;2022-12-15;"01014";SUGADOR ENDODONTICO PCT/20 UND;;"22221242247960000109550010000002361000002374";MUNICIPIO DE PARNARAMA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6102";8.140000;6.712;UND;20.000;0;2022-12-15;"01015";CABO DE ESPELHO 42-1;;"22221242247960000109550010000002361000002374";MUNICIPIO DE PARNARAMA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6102";69.990000;60.000;CX ;14.000;0;2022-12-15;"01020";TUBO A VACUO T.ROXA DE 4ML CX 100;;"22221242247960000109550010000002381000002395";MUNICIPIO DE PARNARAMA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6102";149.710000;68.050;UND;5.000;0;2022-12-15;"01022";RPR BRAS-VRL 5ML 250 TESTES;;"22221242247960000109550010000002381000002395";MUNICIPIO DE PARNARAMA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2101";3.200000;3.104;UND;0;12.000;2022-12-15;"00333";FLUOR GEL ACIDULADO MORANGO 200ML;;"43221207707681000171550010000168691246359816";SOUZA & LEONARDI LTDA.
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6102";108.260000;18.830;UND;10.000;0;2022-12-15;"01100";BROCA CIRURGICA ZEKRYA 23MM;;"22221242247960000109550010000002361000002374";MUNICIPIO DE PARNARAMA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";13.950000;8.370;DZ ;80.000;0;2022-12-16;"00507";ATADURA CREPOM 12X1,20 3M 9F;;"22221242247960000109550010000002401000002415";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1403";7.770000;8.148;UND;0;100.000;2022-12-16;"01311";CLORPROMAZINA 40MG/ML GTS 20ML C1;;"22221207224991001530550010022656751090445539";NAZARIA DIST DE PRODUTOS FARM LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1403";44.960000;47.146;CX ;0;7.000;2022-12-16;"01312";BISOPROLOL 10MG 30CPR(MD7-G);;"22221207224991001530550010022656751090445539";NAZARIA DIST DE PRODUTOS FARM LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1403";48.790000;51.162;CX ;0;6.000;2022-12-16;"01313";CARBOLITIUM CR 450MG 30CPR(C1);;"22221207224991001530550010022656751090445539";NAZARIA DIST DE PRODUTOS FARM LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1403";162.890000;170.805;CX ;0;2.000;2022-12-16;"01314";DEXILANT 60MG 60CPS;;"22221207224991001530550010022656751090445539";NAZARIA DIST DE PRODUTOS FARM LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1403";136.860000;143.511;CX ;0;8.000;2022-12-16;"01315";ENTRESTO 24+26MG 28CPR;;"22221207224991001530550010022656751090445539";NAZARIA DIST DE PRODUTOS FARM LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1403";293.300000;307.555;CX ;0;4.000;2022-12-16;"01316";ENTRESTO 97+103MG 60CPR;;"22221207224991001530550010022656751090445539";NAZARIA DIST DE PRODUTOS FARM LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1403";28.500000;29.890;CX ;0;1.000;2022-12-16;"01317";FLUOXETINA 20MG C1(G)CX/300;;"22221207224991001530550010022656751090445539";NAZARIA DIST DE PRODUTOS FARM LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1403";117.320000;109.110;CX ;0;2.000;2022-12-16;"01318";GAMAX 30CPS;;"22221207224991001530550010022656751090445539";NAZARIA DIST DE PRODUTOS FARM LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1403";27.780000;29.130;CX ;0;7.000;2022-12-16;"01319";HIDRION 30CPR;;"22221207224991001530550010022656751090445539";NAZARIA DIST DE PRODUTOS FARM LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1403";52.690000;55.251;CX ;0;7.000;2022-12-16;"01320";NOVANLO 2,5MG 30CPR;;"22221207224991001530550010022656751090445539";NAZARIA DIST DE PRODUTOS FARM LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1403";130.510000;136.853;CX ;0;4.000;2022-12-16;"01321";PROCORALAN 5MG 56CPR;;"22221207224991001530550010022656751090445539";NAZARIA DIST DE PRODUTOS FARM LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1403";139.490000;146.269;CX ;0;7.000;2022-12-16;"01322";VASTAREL LP 80MG 30CPS;;"22221207224991001530550010022656751090445539";NAZARIA DIST DE PRODUTOS FARM LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1403";65.060000;68.221;CX ;0;7.000;2022-12-16;"01323";VASTAREL MR 35MG 30CPR;;"22221207224991001530550010022656751090445539";NAZARIA DIST DE PRODUTOS FARM LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1403";61.640000;64.636;CX ;0;7.000;2022-12-16;"01324";ZINPASS+EZE 10+10MG 30CPR;;"22221207224991001530550010022656751090445539";NAZARIA DIST DE PRODUTOS FARM LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";6.300000;6.300;PCT;0;50.000;2022-12-16;"01326";LENCOL DESC C/ELASTICO SOFT BCO 10UND;;"35221269348936000104550010000633081283446091";ANADONA COMERC E CONFECCOES LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";9.980000;9.980;PCT;0;80.000;2022-12-16;"01327";LENCOL DESC C/ELASTICO BCO STANDARD 10UND;;"35221269348936000104550010000633081283446091";ANADONA COMERC E CONFECCOES LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";8.820000;8.820;PCT;0;200.000;2022-12-16;"01325";AVENTAL DESC S/MANGA BCO C/10UND;;"35221269348936000104550010000633081283446091";ANADONA COMERC E CONFECCOES LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2403";48.960000;56.160;CX ;0;4.000;2022-12-16;"01309";RISPERIDONA 2MG CX C/300CPR(G)(C1)(VP);;"26221221596736000144550010001722281001790881";ULTRAMEGA DISTRIBUIDORA HOSPITALAR LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2403";5.220000;5.990;UND;0;100.000;2022-12-16;"01307";FENOBARBITAL GOTAS 4% C/20ML (G)(B1);;"26221221596736000144550010001722281001790881";ULTRAMEGA DISTRIBUIDORA HOSPITALAR LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2403";12.000000;13.764;CX ;0;16.000;2022-12-16;"01193";ACIDO VALPROICO 250MG CX/25(C1)(EPILENIL);;"26221221596736000144550010001722281001790881";ULTRAMEGA DISTRIBUIDORA HOSPITALAR LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2403";40.000000;45.883;CX ;0;8.000;2022-12-16;"01308";ACIDO VALPROICO 500MG CX/50 CMP(C1);;"26221221596736000144550010001722281001790881";ULTRAMEGA DISTRIBUIDORA HOSPITALAR LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2403";28.800000;33.035;CX ;0;6.000;2022-12-16;"01310";RISPERIDONA 1MG CX C/200 CPR(C1)(VP);;"26221221596736000144550010001722281001790881";ULTRAMEGA DISTRIBUIDORA HOSPITALAR LTDA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";6.180000;71.240;UND;73.000;0;2022-12-16;"00211";ALCOOL ETILICO 70% LT CX/12;;"22221242247960000109550010000002401000002415";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";0.130000;6.791;UND;2800.000;0;2022-12-16;"00398";AGULHA DESC 20X5,5 CX/100;;"22221242247960000109550010000002401000002415";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";0.130000;6.791;UND;1100.000;0;2022-12-16;"00399";AGULHA DESC 25X0,6 CX/100;;"22221242247960000109550010000002401000002415";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";5.990000;61.170;UND;90.000;0;2022-12-16;"00212";ALCOOL EM GEL 500G ANTI-SEPTICO CX/12;;"22221242247960000109550010000002401000002415";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";0.130000;6.907;UND;3000.000;0;2022-12-16;"01055";AGULHA DESC 30X0,7 CX/100;;"22221242247960000109550010000002401000002415";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";0.220000;6.907;UND;2000.000;0;2022-12-16;"01056";AGULHA DESC 30X0,8 CX/100;;"22221242247960000109550010000002401000002415";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6102";51.590000;35.733;UND;14.000;0;2022-12-19;"00546";OLEO LUB.ALTA/BAIXA 200ML;;"22221242247960000109550010000002441000002457";FUNDO MUN.DE SAUDE DE BURITI BRAVO MA
Saidas por NF-e / NFC-e;"55";"00";"10";NF-E VENDAS;"5";"6102";1.240000;13.764;CPR;200.000;0;2022-12-19;"01193";ACIDO VALPROICO 250MG CX/25(C1)(EPILENIL);;"22221242247960000109550010000002451000002462";FUNDO MUN.DE SAUDE DE BURITI BRAVO MA
Saidas por NF-e / NFC-e;"55";"00";"10";NF-E VENDAS;"5";"6102";0.160000;1.445;CPR;200.000;0;2022-12-19;"01196";AMITRIPTILINA 25MG(C1)(G)VP CX/30;;"22221242247960000109550010000002451000002462";FUNDO MUN.DE SAUDE DE BURITI BRAVO MA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";101.600000;101.600;KIT;0;4.000;2022-12-19;"00275";COLESTEROL LIQUIFORME REF-76/2/100 200 TESTES;;"22221209470570000110550010000145481000225822";KHRIS TEC EIRELI
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";56.150000;56.150;KIT;0;3.000;2022-12-19;"00278";CREATININA REF:35-100 100 TESTES;;"22221209470570000110550010000145481000225822";KHRIS TEC EIRELI
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";92.600000;92.600;CX ;0;1.000;2022-12-19;"01328";TUBO VACUO 4ML TAMPA ROXA EDTA K3 C/100;;"22221209470570000110550010000145481000225822";KHRIS TEC EIRELI
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";92.600000;92.600;CX ;0;1.000;2022-12-19;"01329";TUBO VACUO 4ML TAMP VERMELHA C/ATV COAG C/100;;"22221209470570000110550010000145481000225822";KHRIS TEC EIRELI
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";247.450000;247.450;KIT;0;4.000;2022-12-19;"00276";TRIGLICERIDES LIQUIFORME REF:87-2/100 TESTES;;"22221209470570000110550010000145481000225822";KHRIS TEC EIRELI
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";70.950000;70.950;UND;0;1.000;2022-12-19;"00674";GLICOSE PAP LIQU REF 84-1/500 TESTES;;"22221209470570000110550010000145481000225822";KHRIS TEC EIRELI
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";1.710000;0.990;UND;748.000;0;2022-12-19;"01214";MASCARA N95 BRANCA;;"22221242247960000109550010000002421000002436";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Saidas por NF-e / NFC-e;"55";"00";"10";NF-E VENDAS;"5";"6102";0.570000;7.120;UND;210.000;0;2022-12-19;"01292";CARBAMAZEPINA 200MG 30CPR(C1);;"22221242247960000109550010000002451000002462";FUNDO MUN.DE SAUDE DE BURITI BRAVO MA
Saidas por NF-e / NFC-e;"55";"00";"10";NF-E VENDAS;"5";"6102";1.320000;18.760;UND;210.000;0;2022-12-19;"01293";CARBAMAZEPINA 400MG 30CPR(C1);;"22221242247960000109550010000002451000002462";FUNDO MUN.DE SAUDE DE BURITI BRAVO MA
Saidas por NF-e / NFC-e;"55";"00";"10";NF-E VENDAS;"5";"6102";0.610000;7.896;UND;510.000;0;2022-12-19;"01294";FENOBARBITAL 100MG 30CPR(B1);;"22221242247960000109550010000002451000002462";FUNDO MUN.DE SAUDE DE BURITI BRAVO MA
